case_id,model,time_s,T,P,density,X_CH4,X_O2,X_CO2,X_H2O,X_CO,X_H2,X_OH
c003,full,0.0001150404131043766,1433.5678446328188,105378.00000000004,0.2426931481802926,0.10927403402872388,0.18711561153759199,8.084844517442286e-10,6.0914332542689045e-06,2.043549193997596e-08,1.4376542067555052e-06,3.1738728669923536e-08
c003,full,0.0001259436499239734,1433.5669754620685,105378.00000000004,0.242693175939401,0.10927140039845595,0.1871142956673415,1.12852619515808e-09,7.425200222870307e-06,2.8500622668287767e-08,1.6945603079602257e-06,3.5636723183047226e-08
c003,full,0.00013788026770888672,1433.5666202562047,105378.00000000004,0.24269309520856175,0.10926824770448323,0.1871127166734411,1.580782040938052e-09,9.065933759880465e-06,3.993624083242686e-08,2.0085073382523354e-06,4.005799042912636e-08
c003,full,0.0001509482076702586,1433.5670250288488,105378.00000000004,0.2426928608350711,0.10926446230377478,0.18711081225888476,2.2215177736451155e-09,1.1086328764348982e-05,5.622941498130762e-08,2.393897591879856e-06,4.5066579477116186e-08
c003,full,0.00016525469363731806,1433.5685228372538,105378.00000000004,0.242692412653402,0.10925990502709995,0.18710850451951636,3.131084332762365e-09,1.3576061965152304e-05,7.955223673572155e-08,2.868862180684453e-06,5.0729029866538974e-08
c003,full,0.00018091711184023974,1433.5715611767016,105378.00000000003,0.2426916709994915,0.10925440595931014,0.1871056963159644,4.423851882560873e-09,1.6645359424513624e-05,1.1308416086495044e-07,3.4561509784557832e-06,5.7112630278143416e-08
c003,full,0.0001980639740765728,1433.5767366703915,105378.00000000001,0.24269053108895994,0.10924775843208023,0.18710226703347882,6.26177475241503e-09,2.0429131599393055e-05,1.6148373762563515e-07,4.184201185889897e-06,6.428378157753322e-08
c003,full,0.000216835972164132,1433.5848382453255,105378.00000000003,0.24268885607279406,0.1092397121235189,0.18709806771660192,8.872532619206402e-09,2.5091765839687657e-05,2.315740106481419e-07,5.088429193896061e-06,7.230723297690019e-08
c003,full,0.00023738713233223695,1433.5968997709604,105378.00000000004,0.24268646859683476,0.10922996504249995,0.18709291556946409,1.2573198699937033e-08,3.0832754168312645e-05,3.333291090847722e-07,6.2128241782548505e-06,8.124718764391449e-08
c003,full,0.0002598860790232142,1433.6142626844771,105378.00000000004,0.2426831407248227,0.10921815397439234,0.18708658777913992,1.7800257553192397e-08,3.78934841981506e-05,4.81278529585054e-07,7.611975759379558e-06,9.117105405167618e-08
c003,full,0.00028451741847377394,1433.6386483739707,105378.00000000004,0.24267858215216065,0.10920384273436823,0.18707881453441794,2.5146521306746017e-08,4.6565698422840983e-05,6.964809497150742e-07,9.353731364161795e-06,1.0215555445236363e-07
c003,full,0.0003114832534287068,1433.6722389979816,105378.00000000006,0.24267242676226602,0.10918650747041105,0.18706927098303205,3.5405092941771076e-08,5.7202229447190365e-05,1.0092617176691742e-06,1.1522719098063679e-05,1.1429299205822471e-07
c003,full,0.0003410048414152718,1433.717764027178,105378.00000000007,0.24266421778245834,0.10916551850587553,0.18705756774029192,4.9620050896185144e-08,7.023049449555554e-05,1.4629579654253604e-06,1.4224938746226471e-05,1.2769373947754565e-07
c003,full,0.0003733244101846085,1433.778588437458,105378.00000000007,0.24265339205023453,0.1091401188871124,0.187043239473989,6.914309328837712e-08,8.616882542252534e-05,2.118972954240826e-06,1.7593491279997206e-05,1.4248162974624253e-07
c003,full,0.00040870714521604396,1433.8587982285705,105378.00000000006,0.2426392640136446,0.10910940048932405,0.18702573098917252,9.569536290794199e-08,0.0001056452907828271,3.063509700707445e-06,2.1795357289022892e-05,1.5878371275558533e-07
c003,full,0.000447443365591998,1433.9632820527888,105378.00000000003,0.24262100962493086,0.10907227821871585,0.1870043798761219,1.314351651183111e-07,0.00012941891414483973,4.416449290832252e-06,2.703915151699781e-05,1.7672336457991098e-07
c003,full,0.0004898509060967471,1434.0978174656768,105378.00000000003,0.242597648645888,0.10902746049279931,0.18697839379297904,1.790373602845831e-07,0.00015840483180639978,6.34301209567848e-06,3.3584219546587835e-05,1.9643038342844528e-07
c003,full,0.0005362777250844458,1434.269189175222,105378.00000000004,0.2425680206669069,0.10897340977698704,0.18694681859676035,2.4180126322109337e-07,0.00019370803853313004,9.06919719390494e-06,4.175238996597735e-05,2.18078142465833e-07
c003,full,0.0005871047595142084,1434.485393723968,105378.00000000004,0.24253074558863297,0.10890828186359686,0.18690849094876272,3.23822115347448e-07,0.00023667413661124966,1.290270375641547e-05,5.194498735228483e-05,2.4194759381813236e-07
c003,full,0.0006427490505781492,1434.7560146803607,105378.00000000006,0.24248415435728277,0.10882982832703379,0.186861966015727,4.302858271714165e-07,0.0002889690298416114,1.826230437968448e-05,6.466912137897825e-05,2.6850930478189217e-07
c003,full,0.0007036671655684531,1435.0928782310111,105378.00000000004,0.2424261712650118,0.10873524316004106,0.1868054074016021,5.679774778771958e-07,0.00035270294547520283,2.5720710007046016e-05,8.057883090998884e-05,2.9851481361677925e-07
c003,full,0.0007703589440602976,1435.511122269994,105378.00000000004,0.24235412467424297,0.10862092988801428,0.18673642146004052,7.461372559107329e-07,0.00043061916191486474,3.606921875853024e-05,0.00010053886218118905,3.3309760463391266e-07
c003,full,0.0008433715991484102,1436.0308495981326,105378.00000000004,0.24226445565701776,0.10848215569225349,0.18665180928940658,9.778737061522219e-07,0.000526377367594739,5.041766837632272e-05,0.0001257227170554721,3.738988510924236e-07
c003,full,0.0009233042073883875,1436.6796240914423,105378.00000000006,0.2421522776442717,0.10831253838173906,0.18654719258485639,1.2824986722044016e-06,0.0006449806425602748,7.03521940077542e-05,0.00015776401090748974,4.2325378835663296e-07
c003,full,0.0010108126242831682,1437.496270066473,105378.00000000004,0.24201070408722292,0.10810326988643998,0.18641643567796873,1.6894747231906603e-06,0.0007934330106726424,9.818995989945173e-05,0.0001989948576974018,4.845068481339907e-07
c003,full,0.001106614865646802,1438.536863273681,105378.00000000006,0.24182978546481462,0.10784189506701462,0.18625071808647492,2.2453699855032265e-06,0.0009817907834953174,0.0001374031431743801,0.00025283483223911027,5.625828745296829e-07
c003,full,0.0012114969990001132,1439.884702164989,105378.00000000001,0.2415947386348546,0.10751028980593176,0.1860369702249516,3.026796888790861e-06,0.0012249293657725243,0.00019335438798408254,0.00032445710761316827,6.650677758629007e-07
c003,full,0.0013263195933378477,1441.6680278031765,105378.00000000006,0.24128280415378198,0.1070811008857629,0.18575507099301516,4.166108601910656e-06,0.0015456969212785839,0.00027464402458009327,0.00042200012710594,8.043549352717214e-07
c003,full,0.0014520247801882548,1444.0940010194615,105378.00000000006,0.24085723820688784,0.10651100266550571,0.18537244729917665,5.906612801915741e-06,0.0019809678921887154,0.0003957583291392149,0.0005589407196238541,1.0022254777994857e-06
c003,full,0.0015896439839019228,1447.5202026419297,105378.00000000003,0.24025472635125578,0.10572670496281916,0.18483265996178197,8.73365089639287e-06,0.002594379326186854,0.0005827790864943643,0.0007592002020970574,1.30069557658492e-06
c003,full,0.0017403063845976205,1452.6249152629257,105378.00000000004,0.23935559970260856,0.10459215115164655,0.1840280851021773,1.3730658642969534e-05,0.003506646402091433,0.0008873447114556163,0.0010696145727937788,1.7917914493180263e-06
c003,full,0.0019052481832045837,1460.8921991788984,105378.00000000006,0.23789978447229482,0.10281681116846948,0.1827216309691536,2.3756428220999283e-05,0.004981825792224725,0.0014276522335990914,0.0015965219396817966,2.719020098119014e-06
c003,full,0.002085822744621871,1476.4572001139277,105378.00000000004,0.23517192743599039,0.09961556366975599,0.18024687650232116,4.88175870391616e-05,0.007754564819063141,0.0025505022696142264,0.0026501208675486438,4.969576300946831e-06
c003,full,0.0022835117022204435,1518.713585436694,105378.00000000006,0.22792108947514472,0.09148956546226916,0.1734440971553318,0.0001543749807247242,0.015246103217479613,0.006004313506763765,0.005783678606290629,1.5086807122203529e-05
c003,full,0.0024999371148016784,2499.1288895221032,105378.00000000003,0.12858072717129493,3.1107242953599405e-15,0.015548240827423175,0.03982804591946833,0.14392110106445047,0.06111268642691722,0.035504953715080285,0.020473921360921715
c003,full,0.00273687477576132,2707.6549402169835,105378.00000000004,0.12069329866926566,7.797165485963452e-15,0.010446058482551512,0.044983658516388345,0.1595595584452218,0.05767099671227407,0.03030721835838343,0.01777153765286985
c003,full,0.0029962687836621107,2740.381843657269,105378.00000000006,0.11957957137278057,1.0649434646272033e-14,0.009333989226915683,0.04603024019873796,0.16224397205020505,0.056906465700555256,0.029413389857885105,0.016896671975850618
c003,full,0.003280247493768029,2743.4987148381797,105378.00000000004,0.11948849737654156,1.1349790333886439e-14,0.009010252769010112,0.0460980583381334,0.16259738578331645,0.056877238038912904,0.029393680698642163,0.016630520928306983
c003,full,0.0035911409814243372,2742.497448255282,105378.00000000004,0.11953683054193942,1.1622820382019027e-14,0.008811483195992554,0.04602440957787379,0.1626177744719958,0.05695494223867724,0.029495655836470295,0.01646582772205116
c003,full,0.003931500160572128,2741.1277248652527,105378.00000000006,0.11959654374829862,1.1829456281694401e-14,0.008642795232295629,0.04594060205609885,0.1626000183568419,0.057038732735211796,0.029603833905308557,0.016324674216239298
c003,full,0.004304117714267008,2739.8664309224887,105378.00000000004,0.11965107484478434,1.2010436207487134e-14,0.008496200548675992,0.0458643263572945,0.16257987082671527,0.0571145556441579,0.029701782086260467,0.016200781519567886
c003,full,0.004712051008938817,2738.782391335128,105378.00000000003,0.11969785890735374,1.2166062996546192e-14,0.008372697711694193,0.04579873952186081,0.16256150879453235,0.057179646899977926,0.029786017931951386,0.016095479886041326
c003,full,0.005158647180406546,2737.8904919694546,105378.00000000001,0.11973630907207727,1.2294613716570504e-14,0.008272547927507637,0.045744717362733577,0.16254579027322202,0.05723320159055211,0.02985543683952608,0.016009452841976076
c003,full,0.0056475705974815965,2737.187447487867,105378.00000000004,0.11976659180047732,1.2396284840148392e-14,0.008194520142152693,0.045702097304541625,0.16253301608667553,0.05727541578013831,0.029910228788171053,0.015942025101088712
c003,full,0.00618283292850144,2736.6572043156075,105378.00000000004,0.11978941625864575,1.2473162204287834e-14,0.00813620330221808,0.04566993307079749,0.16252315759360997,0.057307252094963075,0.029951593644173834,0.015891396414399298
c003,full,0.006768826057492446,2736.275184753404,105378.00000000006,0.11980585234120117,1.2528652366332959e-14,0.00809447152825192,0.045646750178757065,0.16251593541281548,0.05733018710255291,0.029981416049336164,0.01585504189545231
c003,full,0.007410358120042828,2736.0127835893322,105378.00000000004,0.1198171380277888,1.2566816830688293e-14,0.008065944081538266,0.04563082183024457,0.16251091662564845,0.05734593953802269,0.030001910161204348,0.015830130047850968
c003,full,0.008112692954563466,2735.841358869038,105378.00000000006,0.11982450916156186,1.2591770977513171e-14,0.00804736759356065,0.04562041405128727,0.1625076123656196,0.05735622991072085,0.03001530300823813,0.015813881507514872
c003,full,0.008881593292638797,2735.7351582002043,105378.00000000006,0.11982907502774491,1.2607239030690445e-14,0.008035883008056226,0.04561396551019649,0.16250555519709375,0.05736260473181144,0.030023601757430237,0.015803825655051937
c003,full,0.009723368042848712,2735.6729899943007,105378.00000000003,0.119831747571825,1.2616296798614121e-14,0.008029168585403878,0.045610190378407585,0.16250434736957767,0.05736633635944694,0.03002846029290262,0.01579794281785974
c003,full,0.010644924056030717,2735.6387491249934,105378.00000000006,0.11983321947340252,1.2621286564617873e-14,0.008025473101765358,0.045608111039291604,0.16250368099170887,0.057368391627179806,0.030031136447857286,0.01579470384986722
c003,full,0.011653822796721251,2735.6210928847827,105378.00000000006,0.11983397843547751,1.2623859791064498e-14,0.00802356827396266,0.045607038809824994,0.16250333706062903,0.057369451413676324,0.030032516452351707,0.01579303400654795
c003,full,0.012758342385771955,2735.6126173197426,105378.00000000003,0.11983434275663556,1.262509508632172e-14,0.008022654074329264,0.04560652409974461,0.1625031718865821,0.057369960143332344,0.03003317891115636,0.015792232506310445
c003,full,0.013967545523206424,2735.608853968782,105378.00000000004,0.1198345045227633,1.26256435997767e-14,0.008022248185377747,0.04560629555521056,0.16250309852959172,0.05737018603087813,0.030033473061020242,0.015791876637603935
c003,full,0.015291353848632427,2735.6073193009465,105378.00000000003,0.1198345704896547,1.262586728200322e-14,0.00802208267332217,0.04560620235617524,0.16250306861233846,0.05737027814614081,0.030033593013693294,0.01579173151975077
c003,full,0.016740629349343814,2735.6067489562292,105378.00000000006,0.11983459500559537,1.262595041172178e-14,0.008022021163306482,0.04560616771961053,0.162503057493465,0.057370312379891784,0.03003363759303019,0.01579167758850284
c003,full,0.018327263484075085,2735.606557496453,105378.00000000004,0.1198346032353807,1.2625978317686442e-14,0.008022000515045459,0.045606156092412586,0.16250305376090596,0.057370323871863756,0.030033652557934096,0.01579165948430273
c003,full,0.020064274753677478,2735.6064999572345,105378.00000000006,0.11983460570866972,1.262598670425016e-14,0.008021994309655838,0.045606152598101565,0.16250305263915818,0.05737032732553499,0.0300336570553244,0.01579165404346924
c003,full,0.02196591551929537,2735.6064846294034,105378.00000000003,0.11983460636752752,1.2625988938340469e-14,0.008021992656603777,0.04560615166725427,0.16250305234033788,0.05737032824555639,0.030033658253380953,0.015791652594088053
c003,full,0.024047788944496235,2735.6064810735384,105378.00000000004,0.11983460652037406,1.262598945661495e-14,0.008021992273120455,0.045606151451309994,0.16250305227101366,0.05737032845898898,0.030033658531313703,0.015791652257852982
c003,full,0.026326977020877995,2735.6064804389625,105378.00000000006,0.1198346065476512,1.2625989549114696e-14,0.008021992204680566,0.045606151412772376,0.16250305225864217,0.057370328497078626,0.030033658580917222,0.015791652197845344
c003,full,0.028822180727616005,2735.6064802576157,105378.00000000003,0.11983460655544592,1.2625989575536964e-14,0.0080219921851273,0.04560615140176006,0.16250305225510614,0.057370328507962566,0.03003365859508797,0.015791652180701346
c003,full,0.031553873474975104,2735.6064801943216,105378.00000000006,0.11983460655816662,1.2625989584763653e-14,0.008021992178300795,0.04560615139791583,0.16250305225387288,0.057370328511762124,0.030033658600034988,0.015791652174715867
c003,full,0.034544469090805364,2735.60648017247,105378.00000000004,0.11983460655910588,1.26259895879492e-14,0.008021992175943822,0.045606151396588995,0.16250305225344672,0.05737032851307351,0.030033658601743344,0.015791652172649325
c003,full,0.0378185057283699,2735.6064802235264,105378.00000000003,0.11983460655691128,1.2625989580506212e-14,0.008021992181449961,0.04560615139968928,0.1625030522544428,0.0573703285100093,0.030033658597751943,0.015791652177476804
c003,full,0.04140284720448733,2735.606480263694,105378.00000000004,0.11983460655518471,1.2625989574651755e-14,0.008021992185781838,0.04560615140212867,0.16250305225522585,0.05737032850759829,0.03003365859461231,0.015791652181275307
c003,full,0.045326903419988934,2735.606480176381,105378.00000000003,0.11983460655893781,1.2625989587378759e-14,0.00802199217636541,0.045606151396826555,0.16250305225352316,0.05737032851283872,0.030033658601437484,0.015791652173019064
c003,full,0.04962287167106552,2735.6064801873777,105378.00000000003,0.11983460655846509,1.2625989585775844e-14,0.008021992177551675,0.04560615139749437,0.16250305225373743,0.05737032851217865,0.030033658600577946,0.015791652174058958
c003,full,0.05432600083148661,2735.6064801768616,105378.00000000004,0.11983460655891714,1.262598958730812e-14,0.008021992176417672,0.04560615139685508,0.162503052253533,0.05737032851281053,0.0300336586013994,0.01579165217306461
c003,full,0.05947488057333781,2735.6064801875773,105378.00000000006,0.11983460655845654,1.2625989585747058e-14,0.008021992177573113,0.04560615139750649,0.16250305225374145,0.05737032851216669,0.03003365860056228,0.015791652174077783
c003,full,0.06511175799936003,2735.606480184693,105378.00000000006,0.11983460655858053,1.2625989586167262e-14,0.008021992177261999,0.045606151397331436,0.1625030522536851,0.057370328512339724,0.030033658600787858,0.015791652173805026
c003,full,0.07128288428489575,2735.6064801802795,105378.00000000003,0.11983460655877021,1.2625989586809947e-14,0.00802199217678621,0.04560615139706306,0.16250305225359934,0.057370328512604964,0.030033658601132458,0.015791652173387905
c003,full,0.07803889417367245,2735.6064801879797,105378.00000000003,0.11983460655843917,1.2625989585687024e-14,0.008021992177616557,0.04560615139752972,0.16250305225375056,0.05737032851214371,0.030033658600528177,0.015791652174117952
c003,full,0.08543522144123024,2735.6064802490628,105378.00000000004,0.1198346065558131,1.2625989576773505e-14,0.008021992184202905,0.045606151401226605,0.1625030522549564,0.05737032850848958,0.030033658595722913,0.015791652179918386
c003,full,0.09353255373491076,2735.606480184691,105378.00000000004,0.11983460655858066,1.2625989586171046e-14,0.008021992177261902,0.04560615139733467,0.1625030522536797,0.057370328512336546,0.03003365860079811,0.015791652173797216
c003,full,0.10239733052242223,2735.606480170985,105378.00000000006,0.11983460655916968,1.262598958816563e-14,0.008021992175783565,0.045606151396498824,0.16250305225341677,0.05737032851316257,0.030033658601860354,0.015791652172508507
c003,full,0.11210228823469602,2735.6064801909697,105378.00000000006,0.1198346065583107,1.2625989585253433e-14,0.00802199217793851,0.04560615139771193,0.16250305225380732,0.05737032851196362,0.03003365860029751,0.015791652174398284
c003,full,0.12272705707599553,2735.606480175342,105378.00000000004,0.11983460655898238,1.2625989587530562e-14,0.008021992176253363,0.0456061513967626,0.16250305225350264,0.057370328512901865,0.030033658601518822,0.015791652172920723
c003,full,0.1343588143981607,2735.6064801825755,105378.00000000006,0.11983460655867142,1.2625989586476303e-14,0.008021992177033428,0.04560615139720218,0.16250305225364342,0.057370328512467365,0.030033658600953566,0.015791652173604762
c003,full,0.147093,2735.606480178042,105378.00000000004,0.11983460655886632,1.2625989587137356e-14,0.008021992176544621,0.04560615139692735,0.16250305225355463,0.05737032851273901,0.03003365860130836,0.01579165217317615
c003,reduced,0.0,1433.596,105378.00000000004,0.24268907569430012,0.10928977086666478,0.18712399771708724,0.0,0.0,0.0,0.0,0.0
c003,reduced,1.47093e-08,1433.5959953208162,105378.00000000003,0.242689076455832,0.1092897701555566,0.18712399712222494,1.5470129100944706e-22,5.170895709523941e-16,2.490901658976931e-21,1.1755878105371171e-20,1.5246324376327294e-14
c003,reduced,1.6103409922093086e-08,1433.5959948773377,105378.00000000004,0.24268907652800767,0.1092897700881574,0.1871239970658431,1.9376567013510872e-22,6.372130275003261e-16,3.0977217295660088e-21,1.4373571875708997e-20,1.8244610594851158e-14
c003,reduced,1.7629650025423728e-08,1433.595994391828,105378.00000000003,0.24268907660702382,0.10928977001436982,0.18712399700411708,2.405449051512032e-22,7.808424826455894e-16,3.82387347662066e-21,1.750517890126541e-20,2.183662940440546e-14
c003,reduced,1.9300543271429423e-08,1433.5959938603037,105378.00000000004,0.24268907669352882,0.1092897699335883,0.18712399693654022,2.965668096203347e-22,9.526122507255823e-16,4.692940215620478e-21,2.1252180841481553e-20,2.6140113114326504e-14
c003,reduced,2.1129799515879246e-08,1433.5959932784035,105378.00000000003,0.24268907678823246,0.10928976984514993,0.187123996862558,3.636621582905691e-22,1.1580736506371559e-15,5.73317715343292e-21,2.5736155209171684e-20,3.129615449658484e-14
c003,reduced,2.313242799969048e-08,1433.5959926413539,105378.00000000004,0.24268907689191144,0.1092897697483286,0.18712399678156294,5.630075500133304e-22,1.5246313187616774e-15,7.954121330091074e-21,3.318120840820323e-20,3.7359950055776985e-14
c003,reduced,2.5324860501337144e-08,1433.5959919439274,105378.00000000004,0.24268907700541678,0.10928976964232986,0.18712399669289045,8.856276853813557e-22,2.04847487394965e-15,1.1301177870001649e-20,4.3559145852610965e-20,4.454525167717382e-14
c003,reduced,2.772508616133028e-08,1433.5959911804023,105378.00000000004,0.24268907712967955,0.10928976952628368,0.18712399659581264,1.288547697436086e-21,2.6923364849395517e-15,1.5444711904781368e-20,5.627332216981848e-20,5.3139069978534146e-14
c003,reduced,3.035279908501766e-08,1433.5959903445137,105378.00000000004,0.24268907726571934,0.10928976939923758,0.18712399648953262,1.7892500447766677e-21,3.481562152849305e-15,2.0555361113704256e-20,7.181371098343939e-20,6.341933913308346e-14
c003,reduced,3.322955993480117e-08,1433.595989429404,105378.00000000004,0.24268907741465226,0.10928976926014874,0.187123996373178,2.4088340610822908e-21,4.446673876989524e-15,2.6838826553918067e-20,9.07700418275192e-20,7.571901169899623e-14
c003,reduced,3.637897283765118e-08,1433.5959884275649,105378.00000000004,0.24268907757770034,0.10928976910787552,0.18712399624579362,3.172747873671181e-21,5.624410920351576e-15,3.454294640802836e-20,1.1385184028112492e-19,9.043696648542839e-14
c003,reduced,3.982687905946485e-08,1433.5959873307772,105378.00000000004,0.24268907775620102,0.10928976894116783,0.18712399610633354,4.1116669464810635e-21,7.05897909779296e-15,4.396618478490581e-20,1.4191246908092984e-19,1.08051080585417e-13
c003,reduced,4.36015690353848e-08,1433.595986130042,105378.00000000004,0.24268907795161904,0.1092897687586573,0.18712399595365298,5.2625484821956606e-21,8.803549509738254e-15,5.546781752425144e-20,1.7597796666600948e-19,1.291338951063307e-13
c003,reduced,4.7734014495811596e-08,1433.5959848155094,105378.00000000006,0.2426890781655574,0.10928976855884519,0.18712399578649822,7.085448874340374e-21,1.1185111334507238e-14,7.199189008798362e-20,2.220826192840119e-19,1.5411272973310416e-13
c003,reduced,5.225812259272606e-08,1433.5959833763945,105378.00000000006,0.24268907839977136,0.10928976834009099,0.18712399560349668,9.908439571797268e-21,1.4454284996661064e-14,9.571758645779985e-20,2.8487987727295293e-19,1.8363863855371593e-13
c003,reduced,5.721101411145743e-08,1433.5959818008907,105378.00000000004,0.2426890786561824,0.1092897681005988,0.18712399540314573,1.3562829347810217e-20,1.8555842068199656e-14,1.258609667776905e-19,3.634566950198864e-19,2.1884156375953182e-13
c003,reduced,6.263332805065151e-08,1433.595980076073,105378.00000000006,0.24268907893689406,0.10928976783840212,0.18712399518380002,1.8239360200635007e-20,2.3672417489394155e-14,1.6385799083130478e-19,4.612598065464411e-19,2.608310741691866e-13
c003,reduced,6.856955506955272e-08,1433.5959781877905,105378.00000000004,0.24268907924420927,0.10928976755134784,0.18712399494365806,2.4169077291215916e-20,3.002455291855378e-14,2.1144504623192345e-19,5.824500027552394e-19,3.109353680915046e-13
c003,reduced,7.506840253856677e-08,1433.595976120555,105378.00000000004,0.24268907958064875,0.10928976723707783,0.18712399468074714,3.350790212957446e-20,3.868970908474017e-14,2.7967662930004073e-19,7.479984817734573e-19,3.699393384949442e-13
c003,reduced,8.218319418838644e-08,1433.5959738574074,105378.00000000004,0.24268907994897243,0.10928976689301109,0.18712399439290756,4.620442728267747e-20,4.982044502237538e-14,3.6922671866877957e-19,9.606462827299151e-19,4.399138666099753e-13
c003,reduced,8.997230763683935e-08,1433.5959713797824,105378.00000000006,0.2426890803522019,0.10928976651632155,0.18712399407777466,6.279668986568737e-20,6.385967772818215e-14,4.837703737589242e-19,1.2287884808916603e-18,5.230828467557879e-13
c003,reduced,9.849965338341654e-08,1433.5959686673575,105378.00000000003,0.24268908079364446,0.10928976610391401,0.1871239937327589,8.6410638892967e-20,8.216755088465123e-14,6.37965320713677e-19,1.5800237180335968e-18,6.212867462108898e-13
c003,reduced,1.078351992016775e-07,1433.595965697884,105378.00000000004,0.24268908127692104,0.10928976565239967,0.18712399335502497,1.1953195850931353e-19,1.0597000236147604e-13,8.442807472492429e-19,2.038769881554869e-18,7.37133666470893e-13
c003,reduced,1.1805554423223241e-07,1433.5959624470042,105378.00000000003,0.24268908180599583,0.10928976515806851,0.18712399294146834,1.63903882818612e-19,1.3628583392269738e-13,1.112343676515341e-18,2.6250889307043064e-18,8.741977118713353e-13
c003,reduced,1.2924454748678895e-07,1433.595958888059,105378.00000000004,0.24268908238520748,0.10928976461685581,0.18712399248868886,2.3045910059333016e-19,1.7651874843337987e-13,1.485614012399539e-18,3.4151956860023362e-18,1.034589526607737e-12
c003,reduced,1.4149401592021282e-07,1433.595954991857,105378.00000000004,0.24268908301930658,0.10928976402431297,0.1871239919929638,3.219262369940094e-19,2.283151460451502e-13,1.9794862670620606e-18,4.440924087644737e-18,1.2232613863640546e-12
c003,reduced,1.549044577162985e-07,1433.5959507264456,105378.00000000004,0.2426890837134935,0.10928976337556776,0.1871239914502166,4.45420533719689e-19,2.9455906909080914e-13,2.6260659922952863e-18,5.762610774102713e-18,1.4452418946952636e-12
c003,reduced,1.6958590696804627e-07,1433.5959460568456,105378.00000000003,0.2426890844734607,0.10928976266528434,0.18712399085598266,6.121447690163825e-19,3.7918153104636537e-13,3.472632421124438e-18,7.46629120760062e-18,1.7060858399166084e-12
c003,reduced,1.8565882651903102e-07,1433.5959409447705,105378.00000000004,0.24268908530543915,0.10928976188761735,0.18712399020537207,8.472632344077165e-19,4.888251288954156e-13,4.6137556564592425e-18,9.713579900975342e-18,2.010528961643396e-12
c003,reduced,2.032550963737717e-07,1433.5959353483033,105378.00000000004,0.2426890862162505,0.10928976103616743,0.18712398949303033,1.1672795156665836e-18,6.293510899085258e-13,6.1193598920246615e-18,1.2631758673883878e-17,2.3663370435464266e-12
c003,reduced,2.225190957871128e-07,1433.595929221562,105378.00000000004,0.24268908721336177,0.10928976010392451,0.1871239887130926,1.6034566817960756e-18,8.094212220951113e-13,8.109733239416736e-18,1.642875718962447e-17,2.781189555570415e-12
c003,reduced,2.436088879112781e-07,1433.5959225143245,105378.00000000003,0.24268908830494615,0.10928975908320962,0.18712398785913512,2.2048520173818606e-18,1.0405615883596388e-12,1.0764556561885826e-17,2.1405785742585585e-17,3.2631543492429706e-12
c003,reduced,2.666975167207499e-07,1433.5959151716143,105378.00000000004,0.2426890894999506,0.10928975796561193,0.18712398692412194,3.0264464162323557e-18,1.336981773399804e-12,1.4289985743302857e-17,2.7913519880179924e-17,3.8215044847216255e-12
c003,reduced,2.91974426856377e-07,1433.5959071332543,105378.00000000004,0.24268909080816822,0.10928975674191853,0.1871239859003459,4.152644536408731e-18,1.7160896447734728e-12,1.898864635663436e-17,3.6448563741086795e-17,4.466989393754175e-12
c003,reduced,3.196470180386843e-07,1433.5958983333776,105378.00000000004,0.24268909224031807,0.10928975540203498,0.18712398477936396,5.6908357033650675e-18,2.20107174431027e-12,2.5245950891504392e-17,4.764580500766986e-17,5.210176527634245e-12
c003,reduced,3.499423468045115e-07,1433.5958886998876,105378.00000000004,0.24268909380813294,0.10928975393490338,0.18712398355192691,7.789162858847623e-18,2.8194185139809094e-12,3.3585875473240366e-17,6.235025508164463e-17,6.064045051247787e-12
c003,reduced,3.8310898952990914e-07,1433.5958781538743,105378.00000000004,0.2426890955244544,0.10928975232840647,0.18712398220790108,1.0644511609397531e-17,3.6068513642675607e-12,4.470007568188484e-17,8.167158885926644e-17,7.04139367157593e-12
c003,reduced,4.1941908202558853e-07,1433.595866608969,105378.00000000003,0.24268909740333744,0.10928975056926732,0.18712398073618314,1.452084578274859e-17,4.606887263790191e-12,5.951194557554436e-17,1.0707270881493792e-16,8.156880792448668e-12
c003,reduced,4.591705524400229e-07,1433.595853970642,105378.00000000004,0.24268909946016518,0.10928974864293653,0.18712397912460668,1.97701473597677e-17,5.8731680871644484e-12,7.925424125783501e-17,1.4048637639022456e-16,9.426619326585579e-12
c003,reduced,5.026895657914113e-07,1433.5958401354412,105378.00000000004,0.24268910171177227,0.1092897465334665,0.1871239773598382,2.6861894888777313e-17,7.473844610286316e-12,1.0555950587844014e-16,1.84454979141728e-16,1.0866099487847044e-11
c003,reduced,5.503332001861444e-07,1433.5958249901414,105378.00000000004,0.2426891041765837,0.10928974422338004,0.1871239754272653,3.6420908713571246e-17,9.491084925710309e-12,1.40617005929079e-16,2.4234867324066256e-16,1.2493452283167633e-11
c003,reduced,6.024923766824246e-07,1433.5958084108386,105378.00000000006,0.2426891068747619,0.10928974169351602,0.1871239733108705,4.927791978248895e-17,1.2027742128084762e-11,1.873327873476675e-16,3.186092567023637e-16,1.4326102608206182e-11
c003,reduced,6.595950668388837e-07,1433.5957902619386,105378.00000000006,0.242689109828371,0.10928973892286767,0.1871239709930952,6.653634132700887e-17,1.520829911687115e-11,2.4959918643936325e-16,4.191259572992387e-16,1.638381535063427e-11
